id,Year,Sport,Discipline,,Country,Gender,Event,Medal,Athlete,City
22692,1996,Rowing,Rowing,,RUS,Men,Eight With Coxswain (8+),Bronze,"MATVEYEV, Sergeij",Atlanta
22693,1996,Rowing,Rowing,,RUS,Men,Eight With Coxswain (8+),Bronze,"MELNIKOV, Pavel",Atlanta
22694,1996,Rowing,Rowing,,RUS,Men,Eight With Coxswain (8+),Bronze,"MONCHENKO, Roman",Atlanta
22695,1996,Rowing,Rowing,,RUS,Men,Eight With Coxswain (8+),Bronze,"ROZINKEVICH, Dmitriy",Atlanta
22696,1996,Rowing,Rowing,,RUS,Men,Eight With Coxswain (8+),Bronze,"VOLODENKOV, Vladimir",Atlanta
22697,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"BARTMAN, Michiel",Atlanta
22698,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"DUYSTER, Jeroen",Atlanta
22699,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"FLORIJN, Ronald",Atlanta
22700,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"MAASDIJK, Koos",Atlanta
22701,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"RIENKS, Nico",Atlanta
22702,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"SIMON, Diederik",Atlanta
22703,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"VAN DER ZWAN, Niels",Atlanta
22704,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"VAN STEENIS, Niels",Atlanta
22705,1996,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Gold,"ZWOLLE, Hendrik Jan",Atlanta
22706,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"BAAR, Roland",Atlanta
22707,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"HUHN, Wolfram",Atlanta
22708,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"KIRCHHOFF, Detlef",Atlanta
22709,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"KLEINSCHMIDT, Mark",Atlanta
22710,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"RICHTER, Frank Joerg",Atlanta
22711,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"STREPPELHOFF, Thorsten",Atlanta
22712,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"THIEDE, Peter",Atlanta
22713,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"VIEFERS, Ulrich",Atlanta
22714,1996,Rowing,Rowing,,GER,Men,Eight With Coxswain (8+),Silver,"WEBER, Marc",Atlanta
22715,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"DAVYDENKO, Tamara",Atlanta
22716,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"LAVRINENKO, Natalya",Atlanta
22717,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"MIKULICH, Yelena",Atlanta
22718,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"PANKINA, Aleksandra",Atlanta
22719,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"PAVLOVICH, Yaroslava",Atlanta
22720,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"SKRABATUN, Valentina",Atlanta
22721,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"STASYUK, Natalia",Atlanta
22722,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"VOLCHEK, Natalya",Atlanta
22723,1996,Rowing,Rowing,,BLR,Women,Eight With Coxswain (8+),Bronze,"ZNAK, Marina",Atlanta
22724,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"COCHELEA, Veronica",Atlanta
22725,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"GAFENCU, Liliana",Atlanta
22726,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"GEORGESCU, Elena",Atlanta
22727,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"IGNAT, Doina",Atlanta
22728,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"LIPA, Elisabeta",Atlanta
22729,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"OLTEANU, Ioana",Atlanta
22730,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"POPESCU, Marioara",Atlanta
22731,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"SPIRCU, Doina",Atlanta
22732,1996,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Gold,"TANASE, Anca",Atlanta
22733,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"KORN, Alison",Atlanta
22734,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"LUKE, Theresa",Atlanta
22735,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"MAUNDER, Maria",Atlanta
22736,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"MCDERMID, Heather",Atlanta
22737,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"MONROE, Jessica",Atlanta
22738,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"ROBINSON, Emma",Atlanta
22739,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"THOMPSON, Lesley Allison",Atlanta
22740,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"TSANG, Tosha",Atlanta
22741,1996,Rowing,Rowing,,CAN,Women,Eight With Coxswain (8+),Silver,"VAN DER KAMP, Anna",Atlanta
22742,1996,Rowing,Rowing,,GBR,Men,Four Without Coxswain (4-),Bronze,"FOSTER, Tim James",Atlanta
22743,1996,Rowing,Rowing,,GBR,Men,Four Without Coxswain (4-),Bronze,"OBHOLZER, Rupert John",Atlanta
22744,1996,Rowing,Rowing,,GBR,Men,Four Without Coxswain (4-),Bronze,"SEARLE, Gregory Mark Pascol",Atlanta
22745,1996,Rowing,Rowing,,GBR,Men,Four Without Coxswain (4-),Bronze,"SEARLE, Jonathan William",Atlanta
22746,1996,Rowing,Rowing,,AUS,Men,Four Without Coxswain (4-),Gold,"GINN, Drew",Atlanta
22747,1996,Rowing,Rowing,,AUS,Men,Four Without Coxswain (4-),Gold,"GREEN, Nicholas",Atlanta
22748,1996,Rowing,Rowing,,AUS,Men,Four Without Coxswain (4-),Gold,"MCKAY, Mike",Atlanta
22749,1996,Rowing,Rowing,,AUS,Men,Four Without Coxswain (4-),Gold,"TOMKINS, James",Atlanta
22750,1996,Rowing,Rowing,,FRA,Men,Four Without Coxswain (4-),Silver,"BOSQUET, Gilles",Atlanta
22751,1996,Rowing,Rowing,,FRA,Men,Four Without Coxswain (4-),Silver,"FAUCHE, Daniel",Atlanta
22752,1996,Rowing,Rowing,,FRA,Men,Four Without Coxswain (4-),Silver,"MONCELET, Olivier",Atlanta
22753,1996,Rowing,Rowing,,FRA,Men,Four Without Coxswain (4-),Silver,"VECTEN, Bertrand",Atlanta
22754,1996,Rowing,Rowing,,USA,Men,Lightweight Coxless Four (4-),Bronze,"CARLUCCI, William",Atlanta
22755,1996,Rowing,Rowing,,USA,Men,Lightweight Coxless Four (4-),Bronze,"COLLINS, David",Atlanta
22756,1996,Rowing,Rowing,,USA,Men,Lightweight Coxless Four (4-),Bronze,"PFAENDTNER, Jeff",Atlanta
22757,1996,Rowing,Rowing,,USA,Men,Lightweight Coxless Four (4-),Bronze,"SCHNEIDER, Marc",Atlanta
22758,1996,Rowing,Rowing,,DEN,Men,Lightweight Coxless Four (4-),Gold,"EBBESEN, Eskild Balschmidt",Atlanta
22759,1996,Rowing,Rowing,,DEN,Men,Lightweight Coxless Four (4-),Gold,"FEDDERSEN, Victor",Atlanta
22760,1996,Rowing,Rowing,,DEN,Men,Lightweight Coxless Four (4-),Gold,"HENRIKSEN, Niels",Atlanta
22761,1996,Rowing,Rowing,,DEN,Men,Lightweight Coxless Four (4-),Gold,"POULSEN, Thomas",Atlanta
22762,1996,Rowing,Rowing,,CAN,Men,Lightweight Coxless Four (4-),Silver,"BOYES, Dave",Atlanta
22763,1996,Rowing,Rowing,,CAN,Men,Lightweight Coxless Four (4-),Silver,"HASSETT, Gavin",Atlanta
22764,1996,Rowing,Rowing,,CAN,Men,Lightweight Coxless Four (4-),Silver,"LAY, Jeffrey",Atlanta
22765,1996,Rowing,Rowing,,CAN,Men,Lightweight Coxless Four (4-),Silver,"PEAKER, Brian",Atlanta
22766,1996,Rowing,Rowing,,AUS,Men,Lightweight Double Sculls (2X),Bronze,"EDWARDS, Anthony",Atlanta
22767,1996,Rowing,Rowing,,AUS,Men,Lightweight Double Sculls (2X),Bronze,"HICK, Bruce",Atlanta
22768,1996,Rowing,Rowing,,SUI,Men,Lightweight Double Sculls (2X),Gold,"GIER, Markus",Atlanta
22769,1996,Rowing,Rowing,,SUI,Men,Lightweight Double Sculls (2X),Gold,"GIER, Michael",Atlanta
22770,1996,Rowing,Rowing,,NED,Men,Lightweight Double Sculls (2X),Silver,"AARDEWIJN, Pepijn",Atlanta
22771,1996,Rowing,Rowing,,NED,Men,Lightweight Double Sculls (2X),Silver,"VAN DER LINDEN, Maarten",Atlanta
22772,1996,Rowing,Rowing,,AUS,Women,Lightweight Double Sculls (2X),Bronze,"JOYCE, Rebecca",Atlanta
22773,1996,Rowing,Rowing,,AUS,Women,Lightweight Double Sculls (2X),Bronze,"LEE, Virginia",Atlanta
22774,1996,Rowing,Rowing,,ROU,Women,Lightweight Double Sculls (2X),Gold,"BURCICA, Constanta",Atlanta
22775,1996,Rowing,Rowing,,ROU,Women,Lightweight Double Sculls (2X),Gold,"MACOVICIUC, Camelia",Atlanta
22776,1996,Rowing,Rowing,,USA,Women,Lightweight Double Sculls (2X),Silver,"BELL, Teresa Z.",Atlanta
22777,1996,Rowing,Rowing,,USA,Women,Lightweight Double Sculls (2X),Silver,"BURNS, Lindsay",Atlanta
22778,1996,Rowing,Rowing,,FRA,Women,Pair Without Coxswain (2-),Bronze,"CORTIN, Helene",Atlanta
22779,1996,Rowing,Rowing,,FRA,Women,Pair Without Coxswain (2-),Bronze,"GOSSE, Christine",Atlanta
22780,1996,Rowing,Rowing,,AUS,Women,Pair Without Coxswain (2-),Gold,"SLATTER, Kate Elizabeth",Atlanta
22781,1996,Rowing,Rowing,,AUS,Women,Pair Without Coxswain (2-),Gold,"STILL, Megan Leanne",Atlanta
22782,1996,Rowing,Rowing,,USA,Women,Pair Without Coxswain (2-),Silver,"KRAFT, Karen",Atlanta
22783,1996,Rowing,Rowing,,USA,Women,Pair Without Coxswain (2-),Silver,"SCHWEN, Missy",Atlanta
22784,1996,Rowing,Rowing,,AUS,Men,Quadruple Sculls Without Coxswain (4X),Bronze,"FREE, Duncan",Atlanta
22785,1996,Rowing,Rowing,,AUS,Men,Quadruple Sculls Without Coxswain (4X),Bronze,"HANSON, Boden Joseph",Atlanta
22786,1996,Rowing,Rowing,,AUS,Men,Quadruple Sculls Without Coxswain (4X),Bronze,"HOOKER, Janusz",Atlanta
22787,1996,Rowing,Rowing,,AUS,Men,Quadruple Sculls Without Coxswain (4X),Bronze,"SNOOK, Ronald",Atlanta
22788,1996,Rowing,Rowing,,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold,"HAJEK, Andreas",Atlanta
22789,1996,Rowing,Rowing,,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold,"STEINER, Andre",Atlanta
22790,1996,Rowing,Rowing,,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold,"VOLKERT, Stephan",Atlanta
22791,1996,Rowing,Rowing,,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold,"WILLMS, Andre",Atlanta
22792,1996,Rowing,Rowing,,USA,Men,Quadruple Sculls Without Coxswain (4X),Silver,"GAILES, Jason",Atlanta
22793,1996,Rowing,Rowing,,USA,Men,Quadruple Sculls Without Coxswain (4X),Silver,"JAMIESON, Brian",Atlanta
22794,1996,Rowing,Rowing,,USA,Men,Quadruple Sculls Without Coxswain (4X),Silver,"MUELLER, Eric",Atlanta
22795,1996,Rowing,Rowing,,USA,Men,Quadruple Sculls Without Coxswain (4X),Silver,"YOUNG, Tim",Atlanta
22796,1996,Rowing,Rowing,,CAN,Women,Quadruple Sculls Without Coxswain (4X),Bronze,"BIESENTHAL, Laryssa",Atlanta
22797,1996,Rowing,Rowing,,CAN,Women,Quadruple Sculls Without Coxswain (4X),Bronze,"HEDDLE, Kathleen",Atlanta
22798,1996,Rowing,Rowing,,CAN,Women,Quadruple Sculls Without Coxswain (4X),Bronze,"MCBEAN, Marnie Elizabeth",Atlanta
22799,1996,Rowing,Rowing,,CAN,Women,Quadruple Sculls Without Coxswain (4X),Bronze,"O'GRADY, Diane",Atlanta
22800,1996,Rowing,Rowing,,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,"BORON, Kathrin",Atlanta
22801,1996,Rowing,Rowing,,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,"KÖPPEN, Kerstin",Atlanta
22802,1996,Rowing,Rowing,,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,"RUTSCHOW, Katrin",Atlanta
22803,1996,Rowing,Rowing,,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold,"SORGERS, Jana",Atlanta
22804,1996,Rowing,Rowing,,UKR,Women,Quadruple Sculls Without Coxswain (4X),Silver,"FROLOVA, Inna",Atlanta
22805,1996,Rowing,Rowing,,UKR,Women,Quadruple Sculls Without Coxswain (4X),Silver,"MAZIY, Svetlana",Atlanta
22806,1996,Rowing,Rowing,,UKR,Women,Quadruple Sculls Without Coxswain (4X),Silver,"MIFTAKHUTDINOVA, Diana",Atlanta
22807,1996,Rowing,Rowing,,UKR,Women,Quadruple Sculls Without Coxswain (4X),Silver,"RONZHINA, Olena",Atlanta
22808,1996,Rowing,Rowing,,GER,Men,Single Sculls (1X),Bronze,"LANGE, Thomas",Atlanta
22809,1996,Rowing,Rowing,,SUI,Men,Single Sculls (1X),Gold,"MUELLER, Xeno",Atlanta
22810,1996,Rowing,Rowing,,CAN,Men,Single Sculls (1X),Silver,"PORTER, Derek",Atlanta
22811,1996,Rowing,Rowing,,DEN,Women,Single Sculls (1X),Bronze,"HANSEN, Trine",Atlanta
22812,1996,Rowing,Rowing,,BLR,Women,Single Sculls (1X),Gold,"KARSTEN, Ekaterina",Atlanta
22813,1996,Rowing,Rowing,,CAN,Women,Single Sculls (1X),Silver,"LAUMANN, Silken Suzette",Atlanta
22814,1996,Sailing,Sailing,,POR,Men,470 - Two Person Dinghy,Bronze,"BARRETO, Nuno",Atlanta
22815,1996,Sailing,Sailing,,POR,Men,470 - Two Person Dinghy,Bronze,"ROCHA, Victor Hugo",Atlanta
22816,1996,Sailing,Sailing,,UKR,Men,470 - Two Person Dinghy,Gold,"BRASLAVETS, Yevhen",Atlanta
22817,1996,Sailing,Sailing,,UKR,Men,470 - Two Person Dinghy,Gold,"MATVIYENKO, Ihor",Atlanta
22818,1996,Sailing,Sailing,,GBR,Men,470 - Two Person Dinghy,Silver,"MERRICKS, John",Atlanta
22819,1996,Sailing,Sailing,,GBR,Men,470 - Two Person Dinghy,Silver,"WALKER, Ian",Atlanta
22820,1996,Sailing,Sailing,,UKR,Women,470 - Two Person Dinghy,Bronze,"PAKHOLCHIK, Olena",Atlanta
22821,1996,Sailing,Sailing,,UKR,Women,470 - Two Person Dinghy,Bronze,"TARAN, Ruslana",Atlanta
22822,1996,Sailing,Sailing,,ESP,Women,470 - Two Person Dinghy,Gold,"VIA DUFRESNE, Begona",Atlanta
22823,1996,Sailing,Sailing,,ESP,Women,470 - Two Person Dinghy,Gold,"ZABELL, Theresa",Atlanta
22824,1996,Sailing,Sailing,,JPN,Women,470 - Two Person Dinghy,Silver,"KINOSHITA, Yurie Alicia",Atlanta
22825,1996,Sailing,Sailing,,JPN,Women,470 - Two Person Dinghy,Silver,"SHIGE, Yumiko",Atlanta
22826,1996,Sailing,Sailing,,ISR,Men,Board (Mistral),Bronze,"FRIDMAN, Gal",Atlanta
22827,1996,Sailing,Sailing,,GRE,Men,Board (Mistral),Gold,"KAKLAMANAKIS, Nikolaos",Atlanta
22828,1996,Sailing,Sailing,,ARG,Men,Board (Mistral),Silver,"ESPINOLA, Carlos",Atlanta
22829,1996,Sailing,Sailing,,ITA,Women,Board (Mistral),Bronze,"SENSINI, Alessandra",Atlanta
22830,1996,Sailing,Sailing,,HKG,Women,Board (Mistral),Gold,"LEE, Lai Shan",Atlanta
22831,1996,Sailing,Sailing,,NZL,Women,Board (Mistral),Silver,"KENDALL, Barbara",Atlanta
22832,1996,Sailing,Sailing,,USA,Men,Fleet/Match Race Keelboat Open (Soling),Bronze,"BARTON, Jim",Atlanta
22833,1996,Sailing,Sailing,,USA,Men,Fleet/Match Race Keelboat Open (Soling),Bronze,"MADRIGALI, Jeff",Atlanta
22834,1996,Sailing,Sailing,,USA,Men,Fleet/Match Race Keelboat Open (Soling),Bronze,"MASSEY, Kent",Atlanta
22835,1996,Sailing,Sailing,,GER,Men,Fleet/Match Race Keelboat Open (Soling),Gold,"FLACH, Thomas",Atlanta
22836,1996,Sailing,Sailing,,GER,Men,Fleet/Match Race Keelboat Open (Soling),Gold,"JÄKEL, Bernd",Atlanta
22837,1996,Sailing,Sailing,,GER,Men,Fleet/Match Race Keelboat Open (Soling),Gold,"SCHÜMANN, Jochen",Atlanta
22838,1996,Sailing,Sailing,,RUS,Men,Fleet/Match Race Keelboat Open (Soling),Silver,"SHABANOV, Dmitriy",Atlanta
22839,1996,Sailing,Sailing,,RUS,Men,Fleet/Match Race Keelboat Open (Soling),Silver,"SHAYDUKO, Gueorgi",Atlanta
22840,1996,Sailing,Sailing,,RUS,Men,Fleet/Match Race Keelboat Open (Soling),Silver,"SKALIN, Igor",Atlanta
22841,1996,Sailing,Sailing,,USA,Women,Single-Handed Dinghy (Europe),Bronze,"BECKER-DEY, Courtenay",Atlanta
22842,1996,Sailing,Sailing,,DEN,Women,Single-Handed Dinghy (Europe),Gold,"ROUG, Kristine",Atlanta
22843,1996,Sailing,Sailing,,NED,Women,Single-Handed Dinghy (Europe),Silver,"MATTHIJSSE, Margriet",Atlanta
22844,1996,Sailing,Sailing,,NED,Men,Single-Handed Dinghy (Finn),Bronze,"HEINER, Roy",Atlanta
22845,1996,Sailing,Sailing,,POL,Men,Single-Handed Dinghy (Finn),Gold,"KUSZNIEREWICZ, Mateusz",Atlanta
22846,1996,Sailing,Sailing,,BEL,Men,Single-Handed Dinghy (Finn),Silver,"GODEFROID, Sebastien",Atlanta
22847,1996,Sailing,Sailing,,NOR,Men,Single-Handed Dinghy Open (Laser),Bronze,"MOBERG, Peer",Atlanta
22848,1996,Sailing,Sailing,,BRA,Men,Single-Handed Dinghy Open (Laser),Gold,"SCHEIDT, Robert",Atlanta
22849,1996,Sailing,Sailing,,GBR,Men,Single-Handed Dinghy Open (Laser),Silver,"AINSLIE, Ben",Atlanta
22850,1996,Sailing,Sailing,,BRA,Men,Tornado - Multihull,Bronze,"GRAEL, Lars",Atlanta
22851,1996,Sailing,Sailing,,BRA,Men,Tornado - Multihull,Bronze,"PELLICANO, Kiko",Atlanta
22852,1996,Sailing,Sailing,,ESP,Men,Tornado - Multihull,Gold,"BALLESTER TULTESA, Jose Luis",Atlanta
22853,1996,Sailing,Sailing,,ESP,Men,Tornado - Multihull,Gold,"LEON, Fernando",Atlanta
22854,1996,Sailing,Sailing,,AUS,Men,Tornado - Multihull,Silver,"BOOTH, Mitch",Atlanta
22855,1996,Sailing,Sailing,,AUS,Men,Tornado - Multihull,Silver,"LANDENBERGER, Andrew",Atlanta
22856,1996,Sailing,Sailing,,AUS,Men,Two-Person Keelboat Open (Star),Bronze,"BEASHEL, Colin",Atlanta
22857,1996,Sailing,Sailing,,AUS,Men,Two-Person Keelboat Open (Star),Bronze,"GILES, David",Atlanta
22858,1996,Sailing,Sailing,,BRA,Men,Two-Person Keelboat Open (Star),Gold,"FERREIRA, Marcelo",Atlanta
22859,1996,Sailing,Sailing,,BRA,Men,Two-Person Keelboat Open (Star),Gold,"GRAEL, Torben",Atlanta
22860,1996,Sailing,Sailing,,SWE,Men,Two-Person Keelboat Open (Star),Silver,"LOHSE, Bobby",Atlanta
22861,1996,Sailing,Sailing,,SWE,Men,Two-Person Keelboat Open (Star),Silver,"WALLEN, Hans",Atlanta
22862,1996,Shooting,Shooting,,BUL,Women,10M Air Pistol (40 Shots),Bronze,"GROZDEVA, Maria",Atlanta
22863,1996,Shooting,Shooting,,RUS,Women,10M Air Pistol (40 Shots),Gold,"KLOCHNEVA, Olga",Atlanta
22864,1996,Shooting,Shooting,,RUS,Women,10M Air Pistol (40 Shots),Silver,"LOGVINENKO, Marina",Atlanta
22865,1996,Shooting,Shooting,,BUL,Men,10M Air Pistol (60 Shots),Bronze,"KIRIAKOV, Tanyu",Atlanta
22866,1996,Shooting,Shooting,,ITA,Men,10M Air Pistol (60 Shots),Gold,"DI DONNA, Roberto",Atlanta
22867,1996,Shooting,Shooting,,CHN,Men,10M Air Pistol (60 Shots),Silver,"WANG, Yifu",Atlanta
22868,1996,Shooting,Shooting,,YUG,Women,10M Air Rifle (40 Shots),Bronze,"IVOSEV, Aleksandra",Atlanta
22869,1996,Shooting,Shooting,,POL,Women,10M Air Rifle (40 Shots),Gold,"MAUER, Renata",Atlanta
22870,1996,Shooting,Shooting,,GER,Women,10M Air Rifle (40 Shots),Silver,"HORNEBER, Petra",Atlanta
22871,1996,Shooting,Shooting,,FRA,Men,10M Air Rifle (60 Shots),Bronze,"AMAT, Jean Pierre",Atlanta
22872,1996,Shooting,Shooting,,RUS,Men,10M Air Rifle (60 Shots),Gold,"KHADJIBEKOV, Artem",Atlanta
22873,1996,Shooting,Shooting,,AUT,Men,10M Air Rifle (60 Shots),Silver,"WAIBEL JR, Wolfram",Atlanta
22874,1996,Shooting,Shooting,,RUS,Women,25M Pistol (30+30 Shots),Bronze,"LOGVINENKO, Marina",Atlanta
22875,1996,Shooting,Shooting,,CHN,Women,25M Pistol (30+30 Shots),Gold,"LI, Duihong",Atlanta
22876,1996,Shooting,Shooting,,BUL,Women,25M Pistol (30+30 Shots),Silver,"YORGOVA, Diana Vassileva",Atlanta
22877,1996,Shooting,Shooting,,KAZ,Men,25M Rapid Fire Pistol (60 Shots),Bronze,"VOKHMIANINE, Vladimir",Atlanta
22878,1996,Shooting,Shooting,,GER,Men,25M Rapid Fire Pistol (60 Shots),Gold,"SCHUMANN, Ralf",Atlanta
22879,1996,Shooting,Shooting,,BUL,Men,25M Rapid Fire Pistol (60 Shots),Silver,"MILEV, Emil Ivanov",Atlanta
22880,1996,Shooting,Shooting,,ITA,Men,50M Pistol (60 Shots),Bronze,"DI DONNA, Roberto",Atlanta
22881,1996,Shooting,Shooting,,RUS,Men,50M Pistol (60 Shots),Gold,"KOKOREV, Boris",Atlanta
22882,1996,Shooting,Shooting,,BLR,Men,50M Pistol (60 Shots),Silver,"BASINSKI, Igor",Atlanta
22883,1996,Shooting,Shooting,,POL,Women,50M Rifle 3 Positions (3X20 Shots),Bronze,"MAUER, Renata",Atlanta
22884,1996,Shooting,Shooting,,YUG,Women,50M Rifle 3 Positions (3X20 Shots),Gold,"IVOSEV, Aleksandra",Atlanta
22885,1996,Shooting,Shooting,,RUS,Women,50M Rifle 3 Positions (3X20 Shots),Silver,"GERASIMENOK, Irina",Atlanta
22886,1996,Shooting,Shooting,,AUT,Men,50M Rifle 3 Positions (3X40 Shots),Bronze,"WAIBEL JR, Wolfram",Atlanta
22887,1996,Shooting,Shooting,,FRA,Men,50M Rifle 3 Positions (3X40 Shots),Gold,"AMAT, Jean Pierre",Atlanta
22888,1996,Shooting,Shooting,,KAZ,Men,50M Rifle 3 Positions (3X40 Shots),Silver,"BELIAEV, Sergey",Atlanta
22889,1996,Shooting,Shooting,,SVK,Men,50M Rifle Prone (60 Shots),Bronze,"GONCI, Jozef",Atlanta
22890,1996,Shooting,Shooting,,GER,Men,50M Rifle Prone (60 Shots),Gold,"KLEES, Christian",Atlanta
22891,1996,Shooting,Shooting,,KAZ,Men,50M Rifle Prone (60 Shots),Silver,"BELIAEV, Sergey",Atlanta
22892,1996,Shooting,Shooting,,CZE,Men,50M Running Target (30+30 Shots),Bronze,"JANUS, Miroslav",Atlanta
22893,1996,Shooting,Shooting,,CHN,Men,50M Running Target (30+30 Shots),Gold,"YANG, Ling",Atlanta
22894,1996,Shooting,Shooting,,CHN,Men,50M Running Target (30+30 Shots),Silver,"XIAO, Jun",Atlanta
22895,1996,Shooting,Shooting,,AUS,Women,Double Trap (120 Targets),Bronze,"HUDDLESTON, Deserie",Atlanta
22896,1996,Shooting,Shooting,,USA,Women,Double Trap (120 Targets),Gold,"RHODE, Kimberly",Atlanta
22897,1996,Shooting,Shooting,,GER,Women,Double Trap (120 Targets),Silver,"KIERMAYER, Susanne",Atlanta
22898,1996,Shooting,Shooting,,CHN,Men,Double Trap (150 Targets),Bronze,"ZHANG, Bing",Atlanta
22899,1996,Shooting,Shooting,,AUS,Men,Double Trap (150 Targets),Gold,"MARK, Russell",Atlanta
22900,1996,Shooting,Shooting,,ITA,Men,Double Trap (150 Targets),Silver,"PERA, Albano",Atlanta
22901,1996,Shooting,Shooting,,ITA,Men,Skeet (125 Targets),Bronze,"BENELLI, Andrea",Atlanta
22902,1996,Shooting,Shooting,,ITA,Men,Skeet (125 Targets),Gold,"FALCO, Ennio",Atlanta
22903,1996,Shooting,Shooting,,POL,Men,Skeet (125 Targets),Silver,"RZEPKOWSKI, Miroslaw",Atlanta
22904,1996,Shooting,Shooting,,USA,Men,Trap (125 Targets),Bronze,"BADE, Lance",Atlanta
22905,1996,Shooting,Shooting,,AUS,Men,Trap (125 Targets),Gold,"DIAMOND, Michael",Atlanta
22906,1996,Shooting,Shooting,,USA,Men,Trap (125 Targets),Silver,"LAKATOS, Josh",Atlanta
22907,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"BROWN, Joanne",Atlanta
22908,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"COOPER, Kim",Atlanta
22909,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"CRUDGINGTON, Carolyn",Atlanta
22910,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"DIENELT, Kerry",Atlanta
22911,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"EDEBONE, Peta",Atlanta
22912,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"HARDING, Tanya",Atlanta
22913,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"HOLLIDAY, Jennifer",Atlanta
22914,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"LESTER, Jocelyn",Atlanta
22915,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"MCDERMID, Sally",Atlanta
22916,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"MCRAE, Francine",Atlanta
22917,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"PETRIE, Haylea",Atlanta
22918,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"RICHARDSON, Nicole",Atlanta
22919,1996,Softball,Softball,,AUS,Women,Softball,Bronze,"ROCHE, Melanie",Atlanta
